iter	F1	Logloss
1734	0.6919602529	0.3390250866
1735	0.6919602529	0.3389795142
1736	0.6919602529	0.3389465798
1737	0.6925507901	0.3389155795
1738	0.6925507901	0.3388722512
1739	0.6925507901	0.3388271753
1740	0.6919602529	0.3387812157
1741	0.6931407942	0.3387594054
1742	0.6931407942	0.3387193972
1743	0.6937302661	0.338691557
1744	0.6937302661	0.338649786
1745	0.6931407942	0.338596803
1746	0.6931407942	0.3385429312
1747	0.6931407942	0.3385222293
1748	0.6937302661	0.3385005647
1749	0.6943192065	0.3384632294
1750	0.6937302661	0.3384010689
1751	0.6937302661	0.3383554457
1752	0.6937302661	0.3383108888
1753	0.6937302661	0.3382865946
1754	0.6937302661	0.3382379294
1755	0.6937302661	0.3381856302
1756	0.6937302661	0.3381626173
1757	0.6931407942	0.3381230351
1758	0.6931407942	0.3380876189
1759	0.6937302661	0.3380102921
1760	0.6937302661	0.3379613773
1761	0.6937302661	0.337940005
1762	0.6937302661	0.337894395
1763	0.6937302661	0.3378644565
1764	0.6937302661	0.3378337814
1765	0.6937302661	0.337802912
1766	0.6943192065	0.3377853252
1767	0.6943192065	0.3377447653
1768	0.6937302661	0.337713458
1769	0.6937302661	0.3376844891
1770	0.6937302661	0.3376295241
1771	0.6934537246	0.3375714742
1772	0.6934537246	0.3375335946
1773	0.6931407942	0.33750188
1774	0.6931407942	0.3374579466
1775	0.6931407942	0.3374316482
1776	0.6931407942	0.3373939633
1777	0.6931407942	0.3373523624
1778	0.6934537246	0.3373251736
1779	0.6940433213	0.3372770582
1780	0.6940433213	0.3372101392
1781	0.6940433213	0.3371753387
1782	0.6934537246	0.3371502127
1783	0.6934537246	0.3371187032
1784	0.6934537246	0.3370881046
1785	0.6934537246	0.3370576578
1786	0.6937669377	0.3370237328
1787	0.6937669377	0.3369721881
1788	0.6937669377	0.3369569506
1789	0.6937669377	0.3369284971
1790	0.6937669377	0.3368945853
1791	0.6937669377	0.3368574786
1792	0.6937669377	0.3368100394
1793	0.6937669377	0.3367841368
1794	0.6949458484	0.336741667
1795	0.6946323861	0.3367004221
1796	0.6949458484	0.3366447876
1797	0.6952595937	0.3365857627
1798	0.6952595937	0.3365441952
1799	0.6958483755	0.3365039558
1800	0.6958483755	0.3364634028
1801	0.6958483755	0.3364285767
1802	0.6958483755	0.3364030443
1803	0.6958483755	0.3363838343
1804	0.6961625282	0.3363527239
1805	0.6961625282	0.336316436
1806	0.6961625282	0.3362662813
1807	0.6961625282	0.3362338185
1808	0.6967509025	0.3362077628
1809	0.6958879349	0.3361703201
1810	0.6958879349	0.3361597685
1811	0.6958879349	0.3360984272
1812	0.6958879349	0.3360516736
1813	0.6958879349	0.3359961931
1814	0.6958879349	0.335976853
1815	0.6958879349	0.3359517573
1816	0.6958879349	0.3359095757
1817	0.6958879349	0.3358581835
1818	0.6958879349	0.3358184909
1819	0.6958879349	0.3357860255
1820	0.6958879349	0.3357552769
1821	0.6962025316	0.3357017635
1822	0.6962025316	0.3356585487
1823	0.6962025316	0.3356175217
1824	0.6965174129	0.3355788986
1825	0.6965174129	0.335555049
1826	0.6965174129	0.3355356303
1827	0.6965174129	0.3355025855
1828	0.6965174129	0.3354661395
1829	0.6959276018	0.3354195153
1830	0.6959276018	0.3353952584
1831	0.6959276018	0.3353620489
1832	0.6959276018	0.3353176542
1833	0.6959276018	0.3352595039
1834	0.6959276018	0.3352317415
1835	0.6959276018	0.3352037011
1836	0.6965174129	0.3351523292
1837	0.6959276018	0.3351295628
1838	0.6956128449	0.3350843428
1839	0.6959276018	0.3350617947
1840	0.6965174129	0.3350286969
1841	0.6965174129	0.3350129466
1842	0.6965174129	0.3349821763
1843	0.6971066908	0.334948864
1844	0.6965174129	0.3348971362
1845	0.6962025316	0.3348529724
1846	0.6962025316	0.3348101734
1847	0.6962025316	0.3347604722
1848	0.6967916855	0.3347164027
1849	0.6967916855	0.3346923895
1850	0.6964769648	0.3346546672
1851	0.6964769648	0.3346093418
1852	0.6958879349	0.3345545692
1853	0.6964769648	0.3345005742
1854	0.6964769648	0.3344793793
1855	0.6964769648	0.3344127755
1856	0.6964769648	0.334387234
1857	0.6964769648	0.3343574684
1858	0.6964769648	0.3343129235
1859	0.6964769648	0.3342595725
1860	0.6964769648	0.3342304254
1861	0.6964769648	0.3342028212
1862	0.6967916855	0.3341510538
1863	0.6967916855	0.3340910116
1864	0.6967916855	0.3340342219
1865	0.6967916855	0.3340029789
1866	0.6967916855	0.3339751524
1867	0.6964769648	0.3339344526
1868	0.6967916855	0.3339129896
1869	0.6956128449	0.3338810963
1870	0.6956128449	0.3338560103
1871	0.6962025316	0.3337993889
1872	0.6964769648	0.3337438847
1873	0.6967916855	0.3336922075
1874	0.6967916855	0.3336535115
1875	0.6967916855	0.3336296455
1876	0.6964769648	0.3335988937
1877	0.6967916855	0.3335412539
1878	0.6962025316	0.3334924843
1879	0.6962025316	0.3334685859
1880	0.6962025316	0.3334109882
1881	0.6967916855	0.333374719
1882	0.6973803071	0.3333477661
1883	0.6973803071	0.3333082021
1884	0.6973803071	0.3332895311
1885	0.6973803071	0.3332507617
1886	0.6973803071	0.3332140132
1887	0.6973803071	0.3332004925
1888	0.6976954361	0.3331915534
1889	0.6982836495	0.3331567535
1890	0.6976954361	0.3331308614
1891	0.6976954361	0.333078576
1892	0.6982836495	0.3330337058
1893	0.6982836495	0.3329931176
1894	0.6982836495	0.3329610964
1895	0.6988713318	0.3329139345
1896	0.6988713318	0.3328665137
1897	0.6982836495	0.3328467841
1898	0.6982836495	0.3328132852
1899	0.6988713318	0.3327808841
1900	0.6988713318	0.3327470101
1901	0.6988713318	0.3327036181
1902	0.6988713318	0.3326577435
1903	0.6991869919	0.3326236814
1904	0.6991869919	0.3325606529
1905	0.6991869919	0.33254156
1906	0.6988713318	0.3325014338
1907	0.6988713318	0.3324646801
1908	0.6982836495	0.3324421033
1909	0.6982836495	0.3324060027
1910	0.6988713318	0.3323170048
1911	0.6988713318	0.3322859512
1912	0.6988713318	0.3322520311
1913	0.6988713318	0.3322301199
1914	0.6988713318	0.332212877
1915	0.6982836495	0.332148923
1916	0.6982836495	0.3321072561
1917	0.6982836495	0.3320614766
1918	0.6982836495	0.3320493439
1919	0.6982836495	0.3320312746
1920	0.6982836495	0.3319686495
1921	0.6982836495	0.3319258638
1922	0.6988713318	0.3318958603
1923	0.6988713318	0.3318598454
1924	0.6982836495	0.3318284183
1925	0.6988713318	0.3317724847
1926	0.6982836495	0.3317392736
1927	0.6982836495	0.3317220132
1928	0.6985991866	0.3316738613
1929	0.6985991866	0.331642967
1930	0.698915009	0.3316206392
1931	0.698915009	0.3315688111
1932	0.6985991866	0.3315342716
1933	0.6980108499	0.3314853375
1934	0.6983265491	0.3314571682
1935	0.6983265491	0.3314423449
1936	0.6983265491	0.3314184243
1937	0.6983265491	0.3313572339
1938	0.6983265491	0.3313016006
1939	0.6983265491	0.3312639335
1940	0.697421981	0.3312067812
1941	0.6980108499	0.3311817402
1942	0.6980108499	0.3311547686
1943	0.6980108499	0.3311255792
1944	0.6980108499	0.3310761625
1945	0.697421981	0.3310512875
1946	0.697421981	0.3310301913
1947	0.6976954361	0.3309727238
1948	0.6982836495	0.3309103019
1949	0.6982836495	0.3308614035
1950	0.6982836495	0.3308173697
1951	0.6988713318	0.3307880695
1952	0.6988713318	0.3307678294
1953	0.6988713318	0.3307420791
1954	0.6988713318	0.3306882625
1955	0.6982836495	0.3306660816
1956	0.6988713318	0.3306244649
1957	0.6994584838	0.3305867862
1958	0.6994584838	0.3305371747
1959	0.6988713318	0.3305012137
1960	0.6994584838	0.3304504072
1961	0.6994584838	0.330419432
1962	0.6991869919	0.3303713662
1963	0.6997742664	0.3303321451
1964	0.6997742664	0.3303047724
1965	0.6997742664	0.3302653147
1966	0.6991869919	0.3302202766
1967	0.6991869919	0.3302072699
1968	0.6991869919	0.3301566717
1969	0.6991869919	0.3301307876
1970	0.6991869919	0.3300800686
1971	0.6991869919	0.3300571522
1972	0.6991869919	0.3300222916
1973	0.6991869919	0.3299828163
1974	0.6991869919	0.3299474685
1975	0.6991869919	0.3299056297
1976	0.6991869919	0.3298518534
1977	0.6991869919	0.3297991001
1978	0.6991869919	0.3297624714
1979	0.6991869919	0.3297439935
1980	0.6991869919	0.3297269245
1981	0.6995029372	0.3296867548
1982	0.7000903342	0.3296527679
1983	0.7000903342	0.3296274287
1984	0.7000903342	0.3295955374
1985	0.7000903342	0.3295621188
1986	0.7000903342	0.3295516257
1987	0.7000903342	0.3295071089
1988	0.7006772009	0.3294778208
1989	0.7006772009	0.3294436228
1990	0.7006772009	0.3293840712
1991	0.7012635379	0.3293392051
1992	0.7006772009	0.3292994149
1993	0.7006772009	0.3292632919
1994	0.7006772009	0.3292444752
1995	0.7012635379	0.3292141962
1996	0.7012635379	0.3291718966
1997	0.7012635379	0.3291348925
1998	0.7012635379	0.3290968979
1999	0.7012635379	0.3290771548
2000	0.7012635379	0.3290463726
2001	0.7012635379	0.3289908543
2002	0.7012635379	0.3289603233
2003	0.7006772009	0.3289280494
2004	0.7000903342	0.3288898449
2005	0.7006772009	0.3288385086
2006	0.701849346	0.3288001289
2007	0.700947226	0.3287593449
2008	0.7015329125	0.3287479639
2009	0.700947226	0.3287106555
2010	0.7015329125	0.3286776932
2011	0.7015329125	0.3286409948
2012	0.701849346	0.3285988785
2013	0.701849346	0.3285365621
2014	0.701849346	0.3284955337
2015	0.702166065	0.3284610951
2016	0.702166065	0.3284048344
2017	0.702166065	0.3283510904
2018	0.703336339	0.3283061487
2019	0.703336339	0.3282696507
2020	0.7036535859	0.3282405406
2021	0.7036535859	0.328210922
2022	0.703336339	0.3281814205
2023	0.703336339	0.328142183
2024	0.703336339	0.3281091615
2025	0.703336339	0.3280901458
2026	0.7027514659	0.3280614391
2027	0.7027514659	0.3280254992
2028	0.703336339	0.3279991956
2029	0.7027514659	0.3279715972
2030	0.7027514659	0.3279283091
2031	0.703336339	0.3279012509
2032	0.7027514659	0.3278676337
2033	0.703336339	0.3278201448
2034	0.703336339	0.3278038916
2035	0.703336339	0.3277700555
2036	0.703336339	0.327751196
2037	0.703336339	0.3276821304
2038	0.703336339	0.3276632411
2039	0.703920685	0.3276372621
2040	0.703920685	0.3275771405
2041	0.7048219919	0.3275237486
2042	0.7042380523	0.3274936873
2043	0.7042380523	0.3274581998
2044	0.7042380523	0.3274011769
2045	0.7042380523	0.3273748224
2046	0.7042380523	0.3273496179
2047	0.7042380523	0.3273095741
2048	0.703920685	0.3272743314
2049	0.703920685	0.327229791
2050	0.703920685	0.3271834134
2051	0.703920685	0.3271572879
2052	0.7036036036	0.3271069935
2053	0.703920685	0.327072302
2054	0.7045045045	0.3270420219
2055	0.7042380523	0.3269720683
2056	0.7042380523	0.3269532511
2057	0.7042380523	0.3269324976
2058	0.703920685	0.3268860409
2059	0.7048219919	0.3268313678
2060	0.7048219919	0.3267883454
2061	0.7048219919	0.3267474483
2062	0.7051397656	0.3267057437
2063	0.7048219919	0.3266779619
2064	0.7048219919	0.3266379457
2065	0.7059882936	0.3265814571
2066	0.7059882936	0.3265511545
2067	0.7066246057	0.3265074429
2068	0.7066246057	0.3264773548
2069	0.7066246057	0.3264303561
2070	0.7065706571	0.3263670594
2071	0.7071524966	0.3263284692
2072	0.7074707471	0.3262950518
2073	0.7068887888	0.3262568079
2074	0.7074707471	0.3262162749
2075	0.7074707471	0.3261760449
2076	0.7074707471	0.3261368548
2077	0.7077892841	0.3261052285
2078	0.7074707471	0.3260540451
2079	0.7080521817	0.3260074881
2080	0.7080521817	0.325947135
2081	0.7080521817	0.3259185593
2082	0.7083708371	0.3258894481
2083	0.7080521817	0.3258592729
2084	0.7083708371	0.3258181507
2085	0.7089518668	0.3257951386
2086	0.7089518668	0.3257591492
2087	0.7089518668	0.3257448341
2088	0.7089518668	0.3257108654
2089	0.7092709271	0.3256718525
2090	0.7092709271	0.3256431261
2091	0.7092709271	0.3256094124
2092	0.7086330935	0.3255785807
2093	0.7092709271	0.3255340669
2094	0.7092709271	0.3255059045
2095	0.7092709271	0.3254708077
2096	0.709851552	0.3254182995
2097	0.709851552	0.3254035955
2098	0.7107512371	0.3253803623
2099	0.7095323741	0.3253363979
2100	0.7095323741	0.3252905815
2101	0.7095323741	0.3252671992
2102	0.7101123596	0.3252161709
2103	0.7101123596	0.3251832527
2104	0.7106918239	0.3251623662
2105	0.7106918239	0.3251472739
2106	0.7101123596	0.3251114509
2107	0.7106918239	0.3250507762
2108	0.7106918239	0.3250251829
2109	0.7106918239	0.3249864004
2110	0.7106918239	0.3249681346
2111	0.7106918239	0.3249305928
2112	0.7106918239	0.324903828
2113	0.7106918239	0.3248794327
2114	0.7106918239	0.324838912
2115	0.7104316547	0.3247763449
2116	0.7104316547	0.324731994
2117	0.7101710171	0.3247042798
2118	0.7101710171	0.3246767049
2119	0.7101710171	0.3246292777
2120	0.7101710171	0.3245719019
2121	0.7107512371	0.3245236728
2122	0.7107512371	0.3245041795
2123	0.7107512371	0.3244588836
2124	0.7107512371	0.3244456451
2125	0.7101710171	0.3244164407
2126	0.7101710171	0.3243838751
2127	0.7101710171	0.3243555408
2128	0.7101710171	0.3243358281
2129	0.7101710171	0.3243046499
2130	0.7104907699	0.3242690985
2131	0.7104907699	0.3242370232
2132	0.7104907699	0.3242129578
2133	0.7104907699	0.3241481003
2134	0.7104907699	0.3241343958
2135	0.7104907699	0.3241107213
2136	0.7104907699	0.3240740102
2137	0.7104907699	0.3240168611
2138	0.7101710171	0.3239916686
2139	0.7107512371	0.3239541202
2140	0.7101710171	0.3239324154
2141	0.7107512371	0.3238984924
2142	0.7107512371	0.3238799185
2143	0.7107512371	0.3238550421
2144	0.7107512371	0.3238410045
2145	0.7107512371	0.3238167319
2146	0.7107512371	0.3237876035
2147	0.7107512371	0.3237581485
2148	0.7101710171	0.3237392911
2149	0.7107512371	0.32368355
2150	0.7113309353	0.3236436856
2151	0.7113309353	0.3236008374
2152	0.7113309353	0.3235660922
2153	0.7113309353	0.3235406691
2154	0.7113309353	0.3235096764
2155	0.7113309353	0.3234392818
2156	0.7119101124	0.3233949663
2157	0.7128089888	0.3233560579
2158	0.7128089888	0.3232860308
2159	0.7128089888	0.3232612323
2160	0.7128089888	0.3232300962
2161	0.7128089888	0.3231981727
2162	0.7124887691	0.323144104
2163	0.7124887691	0.3231055207
2164	0.7124887691	0.3230759796
2165	0.7124887691	0.3230487213
2166	0.7124887691	0.3229997051
2167	0.7124887691	0.3229598197
2168	0.7130669062	0.3229237112
2169	0.7130669062	0.3228966275
2170	0.7130669062	0.3228712513
2171	0.7130669062	0.3228479296
2172	0.7130669062	0.3228216566
2173	0.7130669062	0.3227774897
2174	0.7130669062	0.3227429831
2175	0.7133872417	0.322706179
2176	0.7133872417	0.3226955276
2177	0.7133872417	0.3226454238
2178	0.7133872417	0.3226225554
2179	0.7133872417	0.3225842812
2180	0.7137078652	0.3225587209
2181	0.7137078652	0.3225348078
2182	0.7137078652	0.3224913856
2183	0.7137078652	0.3224544692
2184	0.7137078652	0.3224207017
2185	0.7137078652	0.3223894807
2186	0.7137078652	0.3223448153
2187	0.7122302158	0.3222894291
2188	0.7122302158	0.3222696349
2189	0.7125506073	0.3222337281
2190	0.7125506073	0.3222039765
2191	0.7125506073	0.3221650043
2192	0.7128089888	0.3221239846
2193	0.7137078652	0.3220988266
2194	0.7154398564	0.3220588873
2195	0.7154398564	0.3220213957
2196	0.7154398564	0.3219887965
2197	0.7157611136	0.3219483789
2198	0.7139649753	0.3219113356
2199	0.7151841869	0.3218832769
2200	0.7157611136	0.3218615045
2201	0.7148630445	0.3218316943
2202	0.7154398564	0.3218029498
2203	0.7151841869	0.3217802101
2204	0.7151841869	0.3217405472
2205	0.7151841869	0.3217044441
2206	0.7151841869	0.3216796298
2207	0.7151841869	0.3216612029
2208	0.7151841869	0.3216198952
2209	0.7151841869	0.3215796344
2210	0.7151841869	0.3215406685
2211	0.7151841869	0.3214706648
2212	0.7151841869	0.3214026392
2213	0.7151841869	0.32138566
2214	0.7151841869	0.3213502282
2215	0.7151841869	0.3213180757
2216	0.7157611136	0.3212971871
2217	0.7157611136	0.3212652003
2218	0.7157611136	0.3212283976
2219	0.7157611136	0.3212018111
2220	0.7163375224	0.3211746666
2221	0.7163375224	0.3211321591
2222	0.7163375224	0.3210792363
2223	0.7163375224	0.3210517527
2224	0.7163375224	0.3210246896
2225	0.7163375224	0.3209613917
2226	0.7163375224	0.3209248395
2227	0.7163375224	0.3208883856
2228	0.7163375224	0.3208493869
2229	0.7157611136	0.3208136392
2230	0.7163375224	0.3207849828
2231	0.7169134141	0.3207140634
2232	0.7169134141	0.3206882782
2233	0.7163375224	0.3206284337
2234	0.7163375224	0.3205805116
2235	0.7166591828	0.3205555573
2236	0.7166591828	0.3205238898
2237	0.7166591828	0.3204811978
2238	0.7166591828	0.3204540267
2239	0.7166591828	0.3204218818
2240	0.7166591828	0.3203870212
2241	0.7166591828	0.320363944
2242	0.7166591828	0.3203454561
2243	0.7166591828	0.3203077552
2244	0.7166591828	0.3202598799
2245	0.7172351885	0.3202409858
2246	0.7172351885	0.3202308617
2247	0.7178106774	0.3201940544
2248	0.7178106774	0.3201637957
2249	0.7178106774	0.3201399131
2250	0.7178106774	0.3201185127
2251	0.7178106774	0.3200715775
2252	0.7178106774	0.320035512
2253	0.7178106774	0.3200002512
2254	0.7178106774	0.3199660496
2255	0.7178106774	0.3199329851
2256	0.7178106774	0.3198930736
2257	0.7178106774	0.3198570193
2258	0.7183856502	0.3198261726
2259	0.7183856502	0.3198069413
2260	0.7183856502	0.3197972391
2261	0.7189601076	0.3197775598
2262	0.7189601076	0.3197193105
2263	0.7183856502	0.319658023
2264	0.7189601076	0.3196282424
2265	0.7189601076	0.3195900906
2266	0.7180636486	0.3195218912
2267	0.7186379928	0.3194976862
2268	0.7183856502	0.3194518006
2269	0.7183856502	0.3194338706
2270	0.7183856502	0.3194190616
2271	0.7183856502	0.3193869475
2272	0.7183856502	0.3193349444
2273	0.7183856502	0.3192956383
2274	0.7183856502	0.3192441794
2275	0.7183856502	0.3192270671
2276	0.7183856502	0.3191986598
2277	0.7183856502	0.3191654491
2278	0.7189601076	0.3191380896
2279	0.7189601076	0.3190891324
2280	0.7183856502	0.319067886
2281	0.7183856502	0.3190200714
2282	0.7189601076	0.3189756656
2283	0.7189601076	0.318925103
2284	0.7189601076	0.3188987267
2285	0.7195340502	0.3188645939
2286	0.7189601076	0.3188296565
2287	0.7195340502	0.3187829584
2288	0.7201074787	0.318749614
2289	0.7201074787	0.3187177962
2290	0.7206803939	0.3186824404
2291	0.7206803939	0.3186532932
2292	0.7201074787	0.3186404643
2293	0.7206803939	0.3186173653
2294	0.7206803939	0.3185843347
2295	0.7201074787	0.3185492914
2296	0.7201074787	0.3185186627
2297	0.7206803939	0.3184927955
2298	0.7206803939	0.3184390927
2299	0.7206803939	0.318402769
2300	0.7206803939	0.3183552065
2301	0.7206803939	0.3183117388
2302	0.7206803939	0.3182949175
2303	0.7201074787	0.318267964
2304	0.7201074787	0.3182296202
2305	0.7201074787	0.3181879469
2306	0.7201074787	0.3181659712
2307	0.7201074787	0.3181299075
2308	0.7204301075	0.3181045282
2309	0.7204301075	0.3180835251
2310	0.7204301075	0.3180552005
2311	0.7204301075	0.3180246814
2312	0.7204301075	0.3179965677
2313	0.7204301075	0.3179668089
2314	0.7207530255	0.3179372123
2315	0.7207530255	0.3179139675
2316	0.7207530255	0.3178864775
2317	0.7207530255	0.3178243765
2318	0.7207530255	0.317801976
2319	0.7210031348	0.3177565725
2320	0.7210031348	0.317722132
2321	0.7215756491	0.3176815317
2322	0.7215756491	0.3176405969
2323	0.7215756491	0.3176052949
2324	0.7215756491	0.3175695837
2325	0.7215756491	0.3175477819
2326	0.722147651	0.3175297914
2327	0.722147651	0.3175191959
2328	0.722147651	0.3174823509
2329	0.722147651	0.317440622
2330	0.7224709042	0.317406414
2331	0.7224709042	0.3173787385
2332	0.7236135957	0.3173413194
2333	0.7224709042	0.3173082434
2334	0.7224709042	0.3172747345
2335	0.7224709042	0.3172515677
2336	0.7224709042	0.3172365801
2337	0.7233661594	0.3172138
2338	0.7239373602	0.317185044
2339	0.7233661594	0.3171613807
2340	0.7233661594	0.3171261628
2341	0.7233661594	0.3170865136
2342	0.7233661594	0.3170628915
2343	0.7233661594	0.3170200122
2344	0.723690103	0.3169967736
2345	0.723690103	0.3169573286
2346	0.7231182796	0.3169352996
2347	0.7231182796	0.3169021516
2348	0.7233661594	0.3168556178
2349	0.7239373602	0.3168336238
2350	0.7239373602	0.3167961221
2351	0.7233661594	0.316732368
2352	0.7239373602	0.3167109932
2353	0.7245080501	0.3166780122
2354	0.7245080501	0.3166464878
2355	0.7245080501	0.3166086333
2356	0.7248322148	0.3165796329
2357	0.7248322148	0.3165192972
2358	0.7245080501	0.3164838611
2359	0.7242614145	0.3164420962
2360	0.7242614145	0.3164134323
2361	0.7248322148	0.3163814597
2362	0.7251566697	0.3163318122
2363	0.7248322148	0.3162776441
2364	0.7248322148	0.31626361
2365	0.7248322148	0.3162321641
2366	0.7248322148	0.3161994322
2367	0.7251566697	0.316144706
2368	0.7251566697	0.3161266871
2369	0.7251566697	0.3161013978
2370	0.7251566697	0.3160788985
2371	0.7257270694	0.3160309438
2372	0.7251566697	0.31599326
2373	0.7260519248	0.3159550497
2374	0.7254814151	0.3159186966
2375	0.7266219239	0.3158738639
2376	0.7266219239	0.3158348367
2377	0.7262969589	0.3158156295
2378	0.7262969589	0.3157831424
2379	0.7259722843	0.3157507655
2380	0.7259722843	0.3157138774
2381	0.7262969589	0.3156869566
2382	0.7262969589	0.3156714605
2383	0.7262969589	0.315632798
2384	0.7262969589	0.3156035095
2385	0.7260519248	0.3155653349
2386	0.7260519248	0.3155414356
2387	0.7257270694	0.3154949653
2388	0.7260519248	0.3154689754
2389	0.7260519248	0.3154378387
2390	0.7260519248	0.3154113084
2391	0.7260519248	0.3153733286
2392	0.7266219239	0.3153333281
2393	0.7262969589	0.3153011148
2394	0.7262969589	0.3152737265
2395	0.7262969589	0.315255835
2396	0.7257270694	0.3152160735
2397	0.7262969589	0.3151830658
2398	0.7262969589	0.315128264
2399	0.7262969589	0.3150994253
2400	0.7268663388	0.3150795804
2401	0.7268663388	0.3150367379
2402	0.7262969589	0.3149858408
2403	0.7262969589	0.3149623159
2404	0.7262969589	0.3149416367
2405	0.7262969589	0.3149050966
2406	0.7262969589	0.3148789218
2407	0.7262969589	0.3148442134
2408	0.7262969589	0.3148341675
2409	0.7262969589	0.3147981779
2410	0.7262969589	0.3147813331
2411	0.7262969589	0.3147379879
2412	0.7268663388	0.3147057977
2413	0.72743521	0.3146596224
2414	0.72743521	0.3146329072
2415	0.72743521	0.3146137512
2416	0.72743521	0.3145707397
2417	0.72743521	0.3145351486
2418	0.72743521	0.3144955059
2419	0.7271914132	0.3144671923
2420	0.72743521	0.3144458981
2421	0.72743521	0.3144144703
2422	0.72743521	0.314403303
2423	0.72743521	0.3143600346
2424	0.7268663388	0.3143223823
2425	0.7277603934	0.3142942148
2426	0.7271914132	0.3142594373
2427	0.7268663388	0.3142287235
2428	0.7268663388	0.3141983926
2429	0.72743521	0.3141857138
2430	0.72743521	0.314156786
2431	0.72743521	0.3141366927
2432	0.7277603934	0.3140925822
2433	0.7277603934	0.3140582488
2434	0.7277603934	0.3140371424
2435	0.7277603934	0.3140044571
2436	0.7277603934	0.3139625545
2437	0.7277603934	0.3139399135
2438	0.7277603934	0.3139098013
2439	0.7280858676	0.3138715301
2440	0.7275167785	0.3138562949
2441	0.7271914132	0.313839947
2442	0.7271914132	0.3138071183
2443	0.7271914132	0.3137693603
2444	0.7271914132	0.3137280388
2445	0.7275167785	0.3136848811
2446	0.7275167785	0.3136602156
2447	0.7284116331	0.3136108345
2448	0.7275167785	0.313569838
2449	0.7275167785	0.3135428957
2450	0.7275167785	0.3135027588
2451	0.7280858676	0.3134604478
2452	0.7275167785	0.3134171744
2453	0.7275167785	0.3133882773
2454	0.7275167785	0.3133568483
2455	0.7275167785	0.3133281807
2456	0.7269471799	0.3132935833
2457	0.7269471799	0.3132674314
2458	0.7269471799	0.3132406412
2459	0.7269471799	0.3132063027
2460	0.7269471799	0.3131659219
2461	0.7269471799	0.3131395085
2462	0.7269471799	0.3130883151
2463	0.7269471799	0.3130577178
2464	0.7269471799	0.3130178584
2465	0.7269471799	0.3129845268
2466	0.7269471799	0.3129630634
2467	0.7269471799	0.3129418601
2468	0.7269471799	0.312916597
2469	0.7269471799	0.3128856146
2470	0.7269471799	0.312848611
2471	0.7272727273	0.3128157868
2472	0.7272727273	0.312780327
2473	0.7272727273	0.312761613
2474	0.7272727273	0.3127315979
2475	0.7275985663	0.3126931667
2476	0.7275985663	0.3126452591
2477	0.7281683833	0.3126125336
2478	0.7281683833	0.3125888663
2479	0.7288211564	0.3125595951
2480	0.7288211564	0.3125311254
2481	0.7291479821	0.3124855531
2482	0.7291479821	0.3124323267
2483	0.7288211564	0.3123893378
2484	0.7288211564	0.3123436489
2485	0.7291479821	0.312311811
2486	0.7288211564	0.3122963609
2487	0.7291479821	0.3122751168
2488	0.7297176154	0.3122336924
2489	0.7302867384	0.3121822255
2490	0.7306140744	0.3121482738
2491	0.7306140744	0.3121013399
2492	0.7306140744	0.3120767775
2493	0.7302867384	0.3120385762
2494	0.7306140744	0.311997899
2495	0.7299596955	0.3119742852
2496	0.7306140744	0.3119459128
2497	0.7302867384	0.3119207208
2498	0.7302867384	0.3119037027
2499	0.7308553515	0.3118627446
2500	0.7308553515	0.311816513
2501	0.7308553515	0.3117885497
2502	0.7308553515	0.311758736
2503	0.7314234557	0.3117408634
2504	0.7314234557	0.3117051859
2505	0.7314234557	0.311678539
2506	0.7310961969	0.311635982
2507	0.7310961969	0.3115905835
2508	0.7310961969	0.3115750183
2509	0.7310961969	0.3115491986
2510	0.7310961969	0.3114939419
2511	0.7310961969	0.3114638146
2512	0.7310961969	0.3114455188
2513	0.7310961969	0.3113929351
2514	0.7310961969	0.3113699962
2515	0.7310961969	0.311333949
2516	0.7310961969	0.3113054796
2517	0.7310961969	0.3112701225
2518	0.7310961969	0.3112359617
2519	0.7316636852	0.3111808722
2520	0.7316636852	0.3111174487
2521	0.7316636852	0.311087824
2522	0.7316636852	0.3110577775
2523	0.7316636852	0.3110159147
2524	0.7316636852	0.3109781738
2525	0.7316636852	0.3109620824
2526	0.7316636852	0.3109452195
2527	0.7310961969	0.3109103361
2528	0.7310961969	0.3108557744
2529	0.7322306661	0.3108264574
2530	0.7325581395	0.3107780321
2531	0.7325581395	0.310735779
2532	0.7325581395	0.3106994458
2533	0.7331247206	0.3106797293
2534	0.7325581395	0.3106497855
2535	0.7325581395	0.3106141459
2536	0.7325581395	0.3105857688
2537	0.7325581395	0.3105372728
2538	0.7325581395	0.3105029198
2539	0.7325581395	0.3104893993
2540	0.7325581395	0.310458391
2541	0.7325581395	0.3104278636
2542	0.7325581395	0.3104016487
2543	0.7325581395	0.3103575944
2544	0.7325581395	0.3103027807
2545	0.7325581395	0.3102729278
2546	0.7325581395	0.3102393378
2547	0.7325581395	0.3102049867
2548	0.7325581395	0.3101646766
2549	0.7325581395	0.3101445652
2550	0.7325581395	0.3101252177
2551	0.7340187751	0.3100816143
2552	0.7340187751	0.3100661418
2553	0.7340187751	0.3100231809
2554	0.7340187751	0.3099771581
2555	0.7345844504	0.3099427281
2556	0.7351496204	0.3099151021
2557	0.7351496204	0.3098637298
2558	0.7348214286	0.3098109801
2559	0.7348214286	0.3097809061
2560	0.7348214286	0.3097606426
2561	0.7351496204	0.309729161
2562	0.7357142857	0.3097027798
2563	0.7351496204	0.3096665346
